Item ID,X,Y,Z
BP_BerryBush810,102981.484375,90584.953125,10256.3076171875
BP_BerryBush811_2032,-39170.0,275360.0,-3510.0
BP_BerryBush812,97395.4609375,95053.03125,10014.49609375
BP_BerryBush813,94231.9296875,96306.1875,10080.3681640625
BP_BerryBush814,94430.546875,100221.484375,10369.0302734375
BP_BerryBush815_2135,-43220.0,271800.0,-3650.0
BP_BerryBush816_11320,-23865.0,280790.0,-1430.0
BP_BerryBush817_2341,-33990.0,264810.0,-3590.0
BP_BerryBush818,87004.203125,106070.9609375,10346.521484375
BP_BerryBush819,89728.078125,107782.296875,10205.40625
BP_BerryBush81_60,-84620.0,-140760.0,-1650.0
BP_BerryBush820_2442,-36910.0,259830.0,-3690.0
BP_BerryBush821,84664.421875,109764.8203125,10184.2587890625
BP_BerryBush822_2549,-32230.0,249890.0,-2600.0
BP_BerryBush823,94374.65625,111624.359375,10345.5849609375
BP_BerryBush824_12135,-28100.0,276565.0,-1455.0
BP_BerryBush825,72355.96875,96442.0078125,11317.146484375
BP_BerryBush826,90340.828125,113645.4140625,9932.8671875
BP_BerryBush827,91296.0625,114065.6953125,10312.0478515625
BP_BerryBush828,69995.96875,94653.0078125,11338.146484375
BP_BerryBush829,-25003.36328125,280294.8125,2641.2568359375
BP_BerryBush82_63,-85960.0,-144270.0,-1600.0
BP_BerryBush83,-86890.0,-142330.0,-1600.0
BP_BerryBush830,-25086.669921875,280551.34375,2649.91357421875
BP_BerryBush831,109512.1796875,57424.7265625,10126.04296875
BP_BerryBush832,-24821.01171875,280713.84375,2691.03369140625
BP_BerryBush833,-24554.3828125,280515.5,2668.200439453125
BP_BerryBush834,-24696.392578125,280250.9375,2655.664306640625
BP_BerryBush835,20290.6484375,291333.71875,2633.770263671875
BP_BerryBush836,20170.568359375,292128.875,2633.770263671875
BP_BerryBush837,20149.68359375,292588.375,2639.37451171875
BP_BerryBush838,19743.19921875,291662.6875,2588.033447265625
BP_BerryBush839,20402.447265625,292183.4375,2646.107177734375
BP_BerryBush84,-86240.0,-142720.0,-1600.0
BP_BerryBush840,20087.30859375,292927.6875,2648.73974609375
BP_BerryBush841,70720.96875,91192.0078125,12722.7197265625
BP_BerryBush842,20244.603515625,291742.09375,2633.770263671875
BP_BerryBush843,20698.498046875,291844.15625,2645.52294921875
BP_BerryBush844,19890.875,292102.0625,2592.168212890625
BP_BerryBush845,-19174.3828125,274205.5,11079.5947265625
BP_BerryBush846,-18376.455078125,272254.15625,10550.021484375
BP_BerryBush847,72190.96875,91042.0078125,12832.7197265625
BP_BerryBush848,-18086.64453125,274994.75,11059.4873046875
BP_BerryBush849,-19842.185546875,275188.75,11437.1845703125
BP_BerryBush850,-19699.087890625,271095.21875,10507.9482421875
BP_BerryBush851,-19776.138671875,269048.21875,10353.4599609375
BP_BerryBush852,-19323.197265625,269274.09375,10350.7138671875
BP_BerryBush853,-19632.958984375,267016.65625,10829.02734375
BP_BerryBush854_545,80066.5234375,97199.5625,10400.7412109375
BP_BerryBush855_546,78581.703125,97655.1640625,10423.9443359375
BP_BerryBush856_547,76406.203125,95873.984375,11289.646484375
BP_BerryBush857_548,77022.7265625,93467.140625,11589.06640625
BP_BerryBush858_549,79349.09375,95691.84375,11548.1259765625
BP_BerryBush859_550,80550.5546875,94723.703125,11427.1572265625
BP_BerryBush85_68,-91510.0,-149160.0,-1570.0
BP_BerryBush860_551,81119.90625,92023.3515625,11404.9443359375
BP_BerryBush861_552,82168.0078125,89377.0078125,11455.6953125
BP_BerryBush862_553,84054.3125,89926.1796875,11429.3740234375
BP_BerryBush863_554,82781.6171875,92944.8046875,11384.24609375
BP_BerryBush864_555,78631.7890625,96754.1328125,11624.42578125
BP_BerryBush865_556,75581.359375,95534.6640625,11285.828125
BP_BerryBush866_557,80737.4609375,87198.2109375,11563.015625
BP_BerryBush867_558,78080.7109375,87850.5859375,11661.4130859375
BP_BerryBush868_559,103592.1015625,20637.37890625,15468.1337890625
BP_BerryBush869_560,76838.0390625,85876.96875,12133.0595703125
BP_BerryBush86_71,-94380.0,-149800.0,-1570.0
BP_BerryBush870,67180.96875,90162.0078125,12840.28515625
BP_BerryBush871,62670.96875,89922.0078125,12745.28515625
BP_BerryBush872_561,75552.6484375,85333.1640625,12414.6171875
BP_BerryBush873_562,65802.3046875,65632.734375,17307.02734375
BP_BerryBush874_563,69811.1953125,66353.7578125,17310.603515625
BP_BerryBush875_564,77215.078125,63481.95703125,17291.70703125
BP_BerryBush876,61770.96875,92802.0078125,12780.28515625
BP_BerryBush877,61350.96875,89312.0078125,12765.28515625
BP_BerryBush878,60500.96875,91852.0078125,12820.28515625
BP_BerryBush879_565,71402.1640625,65495.0234375,17299.140625
BP_BerryBush87_74,-100720.0,-141870.0,-1740.0
BP_BerryBush880_566,72374.28125,67796.2890625,17356.0
BP_BerryBush881_567,76978.4375,65851.296875,16662.818359375
BP_BerryBush882_568,80182.3984375,67536.375,15609.115234375
BP_BerryBush883_569,82365.8203125,68634.4140625,15613.134765625
BP_BerryBush884_570,80063.4453125,62230.65625,15624.5908203125
BP_BerryBush885_571,91020.421875,55214.203125,10467.1708984375
BP_BerryBush886_572,92901.7578125,58328.23828125,10783.009765625
BP_BerryBush887_573,100776.703125,72820.21875,10239.390625
BP_BerryBush888,59470.96875,89742.0078125,12775.28515625
BP_BerryBush889_574,102600.703125,72746.1953125,10192.9697265625
BP_BerryBush88_77,-99340.0,-148420.0,-1720.0
BP_BerryBush890_575,109885.1484375,59180.3671875,10113.509765625
BP_BerryBush891_576,111051.7421875,62229.80078125,10471.12890625
BP_BerryBush892_577,113921.40625,59436.3828125,10218.7783203125
BP_BerryBush893_578,116089.8515625,60641.95703125,10710.0107421875
BP_BerryBush894_579,118293.6875,62128.8359375,10753.228515625
BP_BerryBush895_580,117869.671875,64801.44921875,11073.7783203125
BP_BerryBush896,58260.96875,91132.0078125,12338.0361328125
BP_BerryBush897,51610.96875,89922.0078125,10663.5751953125
BP_BerryBush898_581,121023.1953125,64360.69140625,11165.5986328125
BP_BerryBush899_582,121972.078125,67285.8984375,11239.2646484375
BP_BerryBush89_80,-94220.0,-151320.0,-1610.0
BP_BerryBush8_1633,-142921.0,86269.0,9412.0
BP_BerryBush900_583,124681.140625,70861.3046875,10761.2939453125
BP_BerryBush901_584,127976.171875,71911.0703125,10568.08203125
BP_BerryBush902_585,126396.65625,74229.3984375,10831.4794921875
BP_BerryBush903_586,128345.8203125,77181.5234375,10474.078125
BP_BerryBush904_587,130237.546875,78905.5625,10242.234375
BP_BerryBush905_588,130067.1171875,82541.859375,10238.66796875
BP_BerryBush906_589,132711.046875,79239.640625,10232.3310546875
BP_BerryBush907_590,133301.359375,74639.515625,10003.7568359375
BP_BerryBush908_591,136402.84375,77016.6328125,10066.822265625
BP_BerryBush909_592,134583.15625,79655.90625,10234.306640625
BP_BerryBush90_83,-92650.0,-142560.0,-1560.0
BP_BerryBush910_593,137921.28125,77830.1015625,10203.345703125
BP_BerryBush911_594,140704.859375,76619.9765625,9818.53125
BP_BerryBush912_595,146658.75,78262.34375,9749.7861328125
BP_BerryBush913_596,148151.703125,76361.9453125,9632.6474609375
BP_BerryBush914_597,152565.65625,73832.09375,9766.7744140625
BP_BerryBush915_598,156012.890625,77705.96875,10207.849609375
BP_BerryBush916_599,158759.5,77789.5625,10674.607421875
BP_BerryBush917_600,160145.859375,73837.9375,10195.4462890625
BP_BerryBush918_601,163417.1875,76712.0703125,11560.724609375
BP_BerryBush919_602,165825.265625,78141.4609375,11761.3046875
BP_BerryBush91_86,-92480.0,-141910.0,-1600.0
BP_BerryBush920_603,169143.90625,76416.0,12945.048828125
BP_BerryBush921_604,173386.375,82416.1875,14333.228515625
BP_BerryBush922_605,167659.828125,85377.09375,11099.869140625
BP_BerryBush923_19916,55160.96875,87342.0078125,10896.6513671875
BP_BerryBush924_606,165058.265625,82745.109375,10156.236328125
BP_BerryBush925_607,161175.921875,84183.6015625,9135.849609375
BP_BerryBush926_608,161719.265625,85804.28125,9391.7216796875
BP_BerryBush927,116281.1796875,87830.0703125,10115.7919921875
BP_BerryBush928_20060,47295.96875,82537.0078125,10728.5751953125
BP_BerryBush929,113051.8203125,84259.5234375,9287.39453125
BP_BerryBush92_89,-93310.0,-141870.0,-1580.0
BP_BerryBush930_2814,-15510.0,237740.0,340.0
BP_BerryBush931_2891,-13370.0,240950.0,0.084228515625
BP_BerryBush932_2964,-13680.0,243890.0,-430.0
BP_BerryBush933,49740.96875,90832.0078125,10614.1552734375
BP_BerryBush934,114594.5859375,91640.5859375,9151.1044921875
BP_BerryBush935,48120.96875,91072.0078125,10616.2392578125
BP_BerryBush936_12925,-18760.0,273450.0,-2375.0
BP_BerryBush937,116840.65625,96988.546875,9770.314453125
BP_BerryBush938_3143,-13950.0,254320.0,-2509.9296875
BP_BerryBush939,115591.375,100635.9453125,9128.7978515625
BP_BerryBush93_92,-102780.0,-126440.0,-1710.0
BP_BerryBush940,47630.96875,89332.0078125,10651.2392578125
BP_BerryBush941_3336,-22040.0,237770.0,-1500.0
BP_BerryBush942_3471,-29080.0,242700.0,-2030.0
BP_BerryBush943,107082.96875,81382.359375,9770.3388671875
BP_BerryBush944,48010.96875,88082.0078125,10661.2392578125
BP_BerryBush945,95177.8046875,75016.609375,10566.8994140625
BP_BerryBush946_13856,-28875.0,277565.0,-1485.0
BP_BerryBush947_3564,-32580.0,242280.0,-2050.0
BP_BerryBush948,93958.015625,79104.6953125,10654.8447265625
BP_BerryBush949,42490.96875,85042.0078125,10686.263671875
BP_BerryBush94_2,-207508.359375,26095.466796875,-1273.2864990234375
BP_BerryBush95,-207315.890625,26401.705078125,-1273.2864990234375
BP_BerryBush950,48690.96875,82152.0078125,13392.0927734375
BP_BerryBush951,96461.390625,87312.171875,10330.048828125
BP_BerryBush952,100546.71875,88742.59375,10662.607421875
BP_BerryBush953,90159.359375,86006.4140625,10174.9580078125
BP_BerryBush954_118,87374.3359375,2205.896728515625,16004.9521484375
BP_BerryBush955_119,54538.78515625,-6959.22314453125,13448.5068359375
BP_BerryBush956_120,82772.1640625,4123.80029296875,13598.427734375
BP_BerryBush957_121,86126.125,1855.332763671875,13631.427734375
BP_BerryBush958_122,86767.15625,-280.3802490234375,13341.42578125
BP_BerryBush959_123,84909.9921875,-2842.828369140625,13499.76171875
BP_BerryBush96,-206573.46875,24830.966796875,-1273.2799072265625
BP_BerryBush960_124,85481.421875,-4814.42724609375,13507.2705078125
BP_BerryBush961_125,89222.640625,-8959.759765625,13483.013671875
BP_BerryBush962_126,81417.28125,-16437.24609375,13663.779296875
BP_BerryBush963_609,163445.5,86695.2265625,9835.974609375
BP_BerryBush964_610,162259.375,87648.5390625,8505.1962890625
BP_BerryBush965_611,159825.03125,86716.7734375,8007.47119140625
BP_BerryBush966_612,143090.84375,74020.3671875,11830.626953125
BP_BerryBush967_127,77546.046875,-16161.0908203125,13733.4609375
BP_BerryBush968_128,83202.5859375,-26516.49609375,13949.2333984375
BP_BerryBush969_129,120598.2890625,-4606.80859375,13749.875
BP_BerryBush97,-205998.53125,25496.51953125,-1271.4881591796875
BP_BerryBush970_130,122378.8515625,-7160.02880859375,13704.857421875
BP_BerryBush971_131,125980.3046875,-6073.45166015625,13219.2138671875
BP_BerryBush972_613,141192.796875,76671.9453125,13103.962890625
BP_BerryBush973_614,140812.0625,79788.46875,13033.8056640625
BP_BerryBush974,72264.3671875,69755.7109375,13321.171875
BP_BerryBush975,114324.140625,-31243.859375,8899.0537109375
BP_BerryBush976,114040.875,-33383.1640625,8683.1796875
BP_BerryBush977,76907.203125,71187.296875,12786.1015625
BP_BerryBush978_15236,-33750.0,270640.0,-3270.0
BP_BerryBush979,52060.96875,82242.0078125,13935.279296875
BP_BerryBush98,-203504.734375,26852.4296875,-1267.565185546875
BP_BerryBush980,81977.375,71619.6640625,12739.3173828125
BP_BerryBush981,83580.96875,74120.203125,12791.1318359375
BP_BerryBush982,82193.859375,77009.078125,12786.2734375
BP_BerryBush983,104130.828125,-37162.51171875,9298.263671875
BP_BerryBush984,78753.5390625,76165.8046875,12748.2431640625
BP_BerryBush985,101205.171875,-57961.4375,8957.798828125
BP_BerryBush986,104363.3125,-53353.0859375,9252.64453125
BP_BerryBush987,72117.3125,77713.65625,12730.16015625
BP_BerryBush988,73283.21875,80427.875,12705.671875
BP_BerryBush989,70904.46875,79757.1796875,12568.5224609375
BP_BerryBush99,-202839.78125,23324.74609375,-1267.565185546875
BP_BerryBush990_16065,-31130.0,277995.0,-2005.0
BP_BerryBush991,70412.265625,76209.5625,12783.6240234375
BP_BerryBush992_9368,71035.96875,102602.0078125,10578.9384765625
BP_BerryBush993,67678.171875,73973.9375,13038.005859375
BP_BerryBush994,65247.6796875,75828.0625,12931.8681640625
BP_BerryBush995,66287.6875,78228.28125,12848.3798828125
BP_BerryBush996,61230.76171875,80281.7421875,12518.5888671875
BP_BerryBush997,61422.75390625,77970.71875,13165.572265625
BP_BerryBush998,67692.40625,82872.765625,12747.81640625
BP_BerryBush999,65197.0234375,82358.859375,12348.3818359375
BP_BerryBush9_1758,-130957.0,97394.0,9796.0
BP_BerryBush_612,-123497.0,87978.0,6883.0
